Word1,Word2,Cosine Similarity,Euclidean Distance
he,excellent,0.06803201336699485,2.432241970062806
his,excellent,0.18500960141838996,2.0719275849722645
him,excellent,0.3041950277755455,1.7433626597633092
guys,excellent,-0.15079960629394681,3.6205510559428657
man,excellent,0.11309027702051884,1.5388850569980852
she,excellent,-0.05019750334260553,1.6118923623682195
her,excellent,-0.16451703135713863,1.8601562934511713
he,better,0.029127681325199894,4.496082599801298
his,better,-0.13327222649337817,4.648319951631342
him,better,0.0035232125375055175,4.324615989992869
guys,better,0.2702847408163836,4.398907394443988
man,better,-0.25527018098995546,4.359531017534684
she,better,-0.0030070228611620534,4.1132766171292205
her,better,-0.0030070228611620534,4.1132766171292205
he,good,-0.08779760951171042,5.211770408226459
his,good,-0.13336004912182003,5.159303743104005
him,good,0.009861737449584743,4.8311880498988025
guys,good,0.18991489636567505,5.0473040466562935
man,good,-0.2642694409862018,4.907807007805829
she,good,0.07590297679314134,4.587400193089437
her,good,0.14545392915741887,4.54534939955951
he,pretty,-0.08012021488111819,5.003923163886013
his,pretty,-0.06353588876287755,4.845821287981739
him,pretty,-0.0030994961417657035,4.650537235063171
guys,pretty,0.11783684851045897,5.081964211573808
man,pretty,-0.2236856371691407,4.663138503081589
she,pretty,0.18594271279382202,4.284053942331142
her,pretty,0.04760660889767306,4.446331433546536
he,nice,0.06528686009797141,3.605993231909622
his,nice,-0.05819785930374579,3.662621327388077
him,nice,0.041344467403379694,3.388379527784041
guys,nice,0.09459826659134143,4.1901848884131585
man,nice,-0.24280821270665962,3.4064394627213033
she,nice,-0.008038111442090984,3.1746635905623135
her,nice,-0.014984841732156735,3.2605560670200107
he,bad,0.022028402013839436,3.963147075802007
his,bad,0.12471973642892455,3.655013660438768
him,bad,-0.1159535270476138,3.914028339449524
guys,bad,-0.1121392856423446,4.896515295403661
man,bad,-0.012616878944211126,3.529416478563418
she,bad,0.040732385135959524,3.4603275495753287
her,bad,0.11652661491936164,3.439544341212801
he,worse,0.19114068734934095,2.939117406523768
his,worse,0.11682453537462907,2.912659583991751
him,worse,-0.11843494992824559,3.1025365560764953
guys,worse,-0.11853376606601997,4.248656766382877
man,worse,-0.015139513100565351,2.6597565187287353
she,worse,0.09167218232049766,2.5397824912025437
her,worse,-0.13568514984997482,2.8409678930621514
he,ugly,0.0516273439586261,2.605909544360855
his,ugly,0.18315383030776705,2.22530943269717
him,ugly,-0.07848358145250961,2.363499028602085
guys,ugly,0.000860131881856474,3.5602368026738054
man,ugly,0.13596813936816182,1.7556894018698181
she,ugly,0.14869211446092204,1.7091896825411157
her,ugly,0.35295480938111623,1.6017936821600964
he,wrong,0.14293237155710725,3.9198686552817046
his,wrong,0.02837478547013165,4.010860520132307
him,wrong,-0.1293164282784532,4.1346527072809875
guys,wrong,0.21437472163668175,4.2649576816055275
man,wrong,-0.14096009363139994,3.857001470708172
she,wrong,0.008991034786231413,3.7003931109932093
her,wrong,0.16719248287491098,3.592924472832542
he,error,0.2423259426684374,5.022140323869197
his,error,-0.005588902243495734,5.430601903149871
him,error,-0.03703558123243833,5.3964483395513945
guys,error,0.07003356528771125,5.809970128436204
man,error,-0.20349849634138958,5.365878167021871
she,error,-0.25759599742360667,5.376141240859749
her,error,-0.031397307917146074,5.245343607113265
