Word1,Word2,Cosine Similarity,Euclidean Distance
he,excellent,0.12753662196037854,4.876948943240846
his,excellent,-0.1128950528262783,5.126982348950111
him,excellent,-0.036054804083836295,4.666227775730092
guys,excellent,-0.1404309029014541,5.099961524233099
man,excellent,-0.08183084718208326,4.722693502806741
she,excellent,0.04323142440363769,4.3383724665503305
her,excellent,-0.04702965818789898,4.468651563880316
he,better,0.30563621009409486,4.076660590265395
his,better,-0.04498882834256868,4.6218310987301345
him,better,0.03223885719742853,4.169676903064073
guys,better,0.1795820741367793,4.105398031024397
man,better,0.37595505430917564,3.610975699110699
she,better,-0.3430194154490461,4.162106745266032
her,better,-0.3430194154490461,4.162106745266032
he,good,0.32361470820616456,4.609690945060634
his,good,-0.1682421563711367,5.5334130070924585
him,good,0.15537286186337637,4.6790601728008365
guys,good,0.20950670194463744,4.701257454672739
man,good,0.2603165758781408,4.504435332340892
she,good,-0.18363843596339252,4.810237409289067
her,good,0.03931561627949185,4.710495092480195
he,pretty,0.4495702946113569,3.105435206656065
his,pretty,-0.12479909774222905,4.039909443274811
him,pretty,0.15485077595598593,3.2077497390675602
guys,pretty,0.10280774881222109,3.543838515397534
man,pretty,-0.10007199296850564,3.561768131166598
she,pretty,0.05438681284662299,3.0645742002286385
her,pretty,0.1392956373045322,3.049932946841127
he,nice,0.3350269782424136,2.9770633780808224
his,nice,0.009342466009319548,3.1698985320744892
him,nice,0.10727987997486751,2.5746573654327287
guys,nice,0.23799707376694415,2.689240477639737
man,nice,-0.026577286254902226,2.73527492385994
she,nice,-0.039796127123821065,2.3011440925139826
her,nice,0.13814268755744316,2.2610261037449346
he,bad,0.07283618618835608,3.5316639230258025
his,bad,-0.09624069470647008,3.39022558313219
him,bad,0.01641143398021109,2.7585371861631662
guys,bad,-0.08317267938025617,3.2634479105878187
man,bad,0.47377473753637195,2.0567592209665673
she,bad,-0.42868489088348605,2.6042928393043665
her,bad,0.060019087012455764,2.403098237471785
he,worse,0.14329660375104836,3.4240754716988935
his,worse,-0.27110789142590086,3.6865916899504887
him,worse,-0.06197660788668261,2.8982757413008513
guys,worse,0.005866423945475746,3.15933651629547
man,worse,0.21061797806773414,2.510091528031
she,worse,-0.16146325952969046,2.493026604229887
her,worse,-0.01392548223681941,2.511244102499795
he,ugly,-0.08419490645355404,3.1441652610611928
his,ugly,-0.13987909926435588,2.6678706773462615
him,ugly,0.04534142133252127,1.8816679806817673
guys,ugly,0.20421115877204907,2.2087679154578463
man,ugly,0.10102515485856184,1.8082137615146612
she,ugly,-0.030206773433036516,1.2360187107337817
her,ugly,0.2801176167775174,1.2003006287159896
he,wrong,0.2351496260973985,3.7651831942674447
his,wrong,-0.09694991719456818,4.12370908686173
him,wrong,-0.09971422463191902,3.7209766159403634
guys,wrong,0.09765289980435644,3.6825853531181054
man,wrong,0.26689244672897317,3.163881223731542
she,wrong,-0.03360322304865963,3.2784408799086187
her,wrong,-0.10636849096330438,3.4318424207174782
he,error,0.12429715505042284,5.639967412887418
his,error,-0.23217778931127095,6.183505353678284
him,error,-0.36541499968762975,6.0033417185395175
guys,error,-0.06519457003190013,5.782891421769045
man,error,0.1804453318857474,5.173873654165996
she,error,-0.20208787718815288,5.387342042503706
her,error,-0.04117619503906576,5.346163697393113
